serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.030053276,58,0,937.0,8300.0,5,0,1,0,0.0,8300.0
0,0.8920034840000001,60,0,3955.0,4300.0,12,0,2,0,0.0,4300.0
0,0.625696469,50,3,0.55618104,4440.0,12,0,2,0,2.0,4300.0
0,0.028907777000000006,41,0,0.7685208920000001,3900.0,6,0,2,0,1.0,8000.0
0,1.089825848,60,1,0.63353639,3118.0,7,0,1,0,0.0,2500.0
0,0.199666147,49,1,0.6845681309999999,10743.0,15,0,4,0,2.0,50000.0
0,0.0,43,0,2022.0,7500.0,3,0,1,0,1.0,7500.0
0,0.460114066,29,0,558.0,6200.0,4,0,0,0,0.0,6200.0
0,0.002523689,89,0,1.0,4466.0,6,0,0,0,0.0,4466.0
0,0.6731895440000001,35,0,0.424098921,3800.0,5,0,1,0,0.0,8300.0
0,0.620903668,42,0,1146.0,5751.0,14,0,0,0,3.0,5751.0
0,0.001499893,64,0,322.0,8574.0,12,0,0,0,0.0,8574.0
0,0.275748654,62,0,1348.0,2500.0,7,0,1,0,0.0,2500.0
1,1.083405734,55,3,0.490218316,3526.0,10,0,1,1,1.0,3622.0
0,0.220222137,26,1,0.8439450690000001,800.0,6,0,0,0,0.0,4466.0
0,0.023945636,63,0,0.032692543,8166.0,13,0,1,0,0.0,7700.0
0,0.0,57,0,0.324611033,4241.0,7,0,1,0,1.0,2500.0
0,0.339647837,65,0,0.265089623,8200.0,6,0,1,0,1.0,8000.0
0,0.123206192,44,0,0.643262895,4400.0,10,0,2,0,2.0,14170.0
0,0.003499865,48,0,0.32941435,9100.0,7,0,2,0,1.0,9507.0
0,0.054783369000000005,63,0,0.099980004,5000.0,15,0,0,0,1.0,1874.0
0,0.956397524,35,2,3268.0,8868.0,15,0,1,0,0.0,8868.0
0,0.478720045,35,0,0.353107815,6000.0,7,0,1,0,0.0,2500.0
0,0.351892829,45,0,0.563852484,3280.0,18,0,3,0,4.0,10400.0
0,0.430444733,53,0,0.281642229,8524.0,12,0,2,0,0.0,4300.0
0,0.418715107,35,0,0.114119117,2400.0,2,0,0,0,0.0,3500.0
0,0.457431884,42,1,0.700270556,8500.0,17,0,3,0,2.0,10000.0
0,0.056334303,63,0,4542.0,25000.0,12,0,3,0,0.0,25000.0
0,0.55986436,63,0,0.589572193,2243.0,6,0,1,0,0.0,8000.0
0,0.200990429,45,0,1559.0,8300.0,5,0,1,0,0.0,8300.0
0,0.135407518,61,0,0.34365384600000004,5199.0,12,0,1,0,0.0,3461.0
0,0.029725902,67,0,685.0,3151.0,8,0,0,0,0.0,3151.0
0,0.0,34,0,0.062897655,5500.0,2,0,0,0,0.0,3500.0
0,0.809738087,49,0,0.196738963,6500.0,5,0,0,0,2.0,3960.0
0,0.973447395,42,0,0.468198992,3175.0,9,0,1,0,0.0,2769.0
0,0.06839772,86,0,60.0,6000.0,7,0,0,0,0.0,6000.0
0,0.009495252,56,0,0.055031668,7104.0,2,0,0,0,1.0,3500.0
0,0.952798882,54,0,0.558740602,6383.0,10,0,1,0,1.0,3622.0
0,0.9999999,30,1,0.154187958,4500.0,4,0,0,1,0.0,6200.0
0,0.034247393,43,0,0.159026599,5300.0,10,0,1,0,1.0,3622.0
0,0.284951627,52,0,0.3801318870000001,4700.0,9,0,1,0,0.0,2769.0
0,0.008247756,66,0,0.943611278,5000.0,7,0,2,0,0.0,9507.0
0,0.137528803,42,0,0.504559635,8333.0,13,0,2,0,3.0,26012.0
0,0.54691406,67,0,2969.0,8000.0,6,0,2,0,0.0,8000.0
1,0.9999999,35,1,0.900911497,3400.0,6,0,2,0,0.0,8000.0
0,0.205274463,51,0,0.361329834,8000.0,10,0,1,0,0.0,3622.0
0,0.464195875,53,0,0.120938628,4985.0,8,0,0,0,0.0,3151.0
0,0.911540163,46,0,3353.0,2500.0,7,0,1,0,1.0,2500.0
0,0.0,26,1,0.0,0.0,2,0,0,0,0.0,3500.0
0,0.004505220999999999,39,0,0.4358486070000001,4200.0,6,0,2,0,2.0,8000.0
0,0.021547106,56,0,0.318019519,4200.0,12,0,2,0,2.0,4300.0
0,0.100173377,44,0,0.165314965,9000.0,9,0,1,0,2.0,2769.0
0,0.621007856,64,0,0.310222339,7600.0,14,1,2,0,1.0,8166.0
0,0.095340549,56,0,2779.0,10000.0,14,0,3,0,3.0,10000.0
0,0.3606887170000001,70,0,0.595462092,1806.0,7,0,0,0,0.0,6000.0
0,0.123218186,47,0,0.7506807870000001,9914.0,11,0,2,0,5.0,4000.0
0,0.0,69,0,0.0,6200.0,4,0,0,0,0.0,6200.0
0,0.175604436,28,0,28.0,3500.0,2,0,0,0,0.0,3500.0
0,0.9999999,34,0,0.357756601,6400.0,6,0,2,0,0.0,8000.0
0,0.0,71,0,0.233691577,4000.0,6,0,1,0,2.0,8000.0
0,0.99200034,57,0,0.5551112220000001,4000.0,8,0,1,0,0.0,2552.0
0,0.212526282,43,1,0.206479352,10000.0,8,0,2,0,0.0,4000.0
0,1.708044916,47,0,1.862758161,1500.0,6,0,1,0,0.0,8000.0
0,0.9999999,29,0,0.0,2171.0,0,0,0,0,0.0,2171.0
0,0.0,52,0,0.360159658,10772.0,10,0,1,0,4.0,3622.0
0,0.8832939470000001,36,0,0.3118458,7833.0,7,0,1,0,0.0,2500.0
0,0.0,34,0,0.36540709,2566.0,3,0,0,0,0.0,970.0
0,1.025987006,63,6,0.521441726,3800.0,8,2,2,1,1.0,4000.0
0,0.0049619,74,1,8.0,12500.0,9,0,0,0,0.0,12500.0
0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0,25000.0
0,0.328573722,66,1,0.293398759,10800.0,17,0,2,0,1.0,11292.0
0,0.01029897,29,0,0.00119952,2500.0,1,0,0,0,0.0,3756.0
0,0.00789921,72,0,508.0,8300.0,5,0,1,0,0.0,8300.0
1,0.9999999,52,0,0.237812128,6727.0,2,4,0,1,1.0,3500.0
0,0.296110304,30,0,0.205498473,3600.0,3,0,0,0,1.0,970.0
0,0.356634904,49,1,0.458135466,4000.0,11,0,2,0,0.0,4000.0
0,0.982403519,57,0,2357.0,2552.0,8,0,1,1,0.0,2552.0
0,0.339794165,59,0,3115.0,4166.0,19,0,1,0,0.0,4166.0
0,0.318112126,60,0,0.020152792,7591.0,2,0,0,0,0.0,3500.0
0,0.600066364,53,1,0.50857819,5070.0,15,0,1,0,1.0,8868.0
0,0.039753447,66,0,0.243919633,2836.0,15,0,0,0,0.0,1874.0
0,0.05101939,59,0,0.26045568,12815.0,16,0,1,0,3.0,11786.0
0,0.9999999,63,0,0.0,1.0,2,0,0,0,0.0,3500.0
0,0.132962653,61,0,0.371699564,3900.0,10,0,1,0,3.0,3622.0
0,0.23917710000000006,72,0,1.054041983,6716.0,9,0,2,0,1.0,4000.0
0,0.01239876,66,0,14.01876676,372.0,3,0,2,0,0.0,7300.0
0,0.0,63,1,0.087569008,5252.0,5,0,1,0,1.0,8300.0
0,0.39159148,45,0,1363.0,4900.0,7,0,3,0,0.0,4900.0
0,0.017699115,78,0,10.0,3756.0,1,0,0,0,0.0,3756.0
0,0.098515058,72,0,1189.0,0.0,4,0,1,0,0.0,1600.0
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0,10000.0
0,0.02365588,70,0,0.01793722,2452.0,7,0,0,0,0.0,6000.0
0,0.911663333,37,0,0.632308212,5917.0,11,0,2,0,3.0,4000.0
0,0.021639523,56,0,0.323073492,8966.0,21,0,2,0,2.0,9300.0
0,0.909043376,42,0,0.422447194,8000.0,11,0,2,0,0.0,4000.0
0,0.205385796,68,0,1694.0,13343.0,11,0,1,0,0.0,13343.0
0,0.006161491999999999,41,0,0.001079914,8333.0,3,0,0,0,0.0,970.0
1,0.9999999,64,1,0.967923863,2836.0,6,0,1,0,2.0,8000.0
0,0.162704663,36,0,0.043175147,8175.0,9,0,0,0,4.0,12500.0
0,0.028592856,33,1,0.191657272,2660.0,8,0,0,0,0.0,3151.0
0,0.009937069,76,0,0.327737096,5598.0,16,0,2,0,0.0,1.0
0,0.371644487,32,0,0.427944404,4100.0,13,0,0,1,2.0,3764.0
0,0.032233653,70,0,142.0,8000.0,6,0,1,0,0.0,8000.0
0,0.001128491,81,1,4546.0,6644.0,13,0,5,0,0.0,6644.0
0,0.680631937,33,0,0.057983433,3500.0,4,0,0,0,3.0,6200.0
0,0.013174641,41,0,0.121859768,8000.0,8,0,0,0,2.0,3151.0
0,0.180280146,47,0,0.02849715,10000.0,4,0,0,0,5.0,6200.0
0,1.209302326,49,0,10.0,3756.0,1,0,0,0,0.0,3756.0
0,0.007318071,64,0,419.0,6000.0,7,0,0,0,0.0,6000.0
0,0.026048127,49,0,0.322921627,10500.0,24,0,3,0,0.0,4000.0
0,0.000115738,60,0,0.008918315999999999,14800.0,5,0,0,0,1.0,3960.0
0,0.03167801,28,0,0.114237715,2380.0,7,0,0,0,0.0,6000.0
0,0.9999999,62,0,0.03263928,1776.0,1,1,0,0,0.0,3756.0
0,0.281677722,32,0,0.400887929,8333.0,7,0,1,0,4.0,2500.0
0,0.9999999,24,0,602.0,2171.0,0,0,0,0,0.0,2171.0
0,0.006631879,27,0,0.186841149,2750.0,6,0,0,0,0.0,4466.0
0,0.5565919810000001,45,0,1.409716125,6833.0,22,0,8,0,0.0,21000.0
0,0.9999999,30,0,0.0,2171.0,0,1,0,0,0.0,2171.0
0,0.103659756,29,0,0.195398574,3085.0,5,0,0,0,0.0,3960.0
0,0.9999999,53,0,0.1026737,10995.0,7,0,0,0,2.0,6000.0
0,0.151567098,61,0,0.52310231,8483.0,3,0,1,0,0.0,7500.0
0,0.0,35,0,0.195701075,4000.0,9,0,0,0,4.0,12500.0
0,0.288158053,38,0,0.494088583,5666.0,5,0,2,0,1.0,3580.0
0,0.02579742,75,0,0.005178402,15834.0,2,0,0,0,1.0,3500.0
0,0.242501363,27,0,40.0,3756.0,1,0,0,0,0.0,3756.0
0,0.10189678,24,0,0.017257039,1100.0,7,0,0,0,0.0,6000.0
0,0.891623721,37,0,0.564257446,4800.0,8,0,1,0,1.0,2552.0
0,0.339485947,31,0,0.5141248420000001,10300.0,15,0,2,0,0.0,3624.0
0,0.611393314,51,0,0.401873049,9609.0,14,0,2,0,0.0,8166.0
0,0.004538163,82,0,0.002220577,2701.0,4,0,0,0,1.0,6200.0
0,0.08740938300000001,39,0,0.389115063,4666.0,6,0,2,0,1.0,8000.0
0,0.02374947,59,0,0.090883991,21730.0,8,0,1,0,0.0,2552.0
1,1.022703603,44,2,0.200471991,8050.0,6,2,0,2,1.0,4466.0
0,0.0,60,0,0.624692034,3652.0,9,0,2,0,0.0,4000.0
0,0.335712013,41,0,0.648859731,3200.0,3,0,2,0,0.0,7300.0
0,0.5044305339999999,25,0,0.188216476,3750.0,13,0,0,0,0.0,3764.0
0,0.047647618,73,0,639.0,8300.0,5,0,1,0,0.0,8300.0
0,0.159244895,50,0,0.410598234,6000.0,5,0,1,0,0.0,8300.0
0,0.741639022,55,1,0.652793401,8000.0,7,0,1,0,0.0,2500.0
1,0.909494725,23,0,0.149140344,2500.0,8,0,0,0,0.0,3151.0
0,0.343657564,58,2,0.316710411,8000.0,14,0,1,0,0.0,5007.0
0,0.442308844,43,0,0.06349824700000001,5133.0,4,0,0,1,1.0,6200.0
0,0.11397067,35,0,0.667821846,7790.0,16,0,7,0,0.0,15974.0
0,0.047813534000000005,86,0,0.003763643,5313.0,4,0,0,0,0.0,6200.0
0,0.015679373,73,0,0.182954261,4000.0,6,0,1,0,0.0,8000.0
0,0.447986,58,0,1408.0,8300.0,5,0,1,0,0.0,8300.0
0,0.017289927,49,0,0.31778037,6000.0,13,0,1,0,1.0,7700.0
0,0.07751379900000001,29,0,0.011997715,5250.0,4,0,0,0,1.0,6200.0
0,0.041683931,44,0,0.796093932,4300.0,10,0,4,0,1.0,11583.0
0,0.314304201,51,0,0.440159954,3500.0,13,0,0,0,1.0,3764.0
0,0.240375962,56,0,0.6780185759999999,1614.0,3,0,2,0,0.0,7300.0
0,0.389992844,44,0,0.263589456,25000.0,16,0,3,0,1.0,6550.0
0,0.264172212,58,0,4068.0,8000.0,6,0,1,0,0.0,8000.0
1,0.752445768,55,2,0.30539568300000003,2779.0,5,2,0,1,0.0,3960.0
0,0.17773046899999995,34,0,0.156888693,6800.0,8,0,0,0,0.0,3151.0
0,0.6402084370000001,39,0,2441.0,2500.0,7,0,1,0,0.0,2500.0
0,0.18726872100000005,69,0,3740.0,2769.0,9,0,1,0,0.0,2769.0
0,0.0,88,0,0.0,3333.0,6,0,0,0,0.0,4466.0
0,0.000808265,54,1,0.255594705,10500.0,19,0,1,0,0.0,4166.0
0,0.9999999,46,0,47.0,0.0,0,0,0,0,3.0,2171.0
0,0.036812806,60,0,0.257091956,14593.0,9,0,1,0,3.0,2769.0
0,0.16340064199999998,63,0,279.0,970.0,3,0,0,0,0.0,970.0
0,0.757516147,43,2,0.944422231,2500.0,9,0,1,0,5.0,2769.0
0,0.474404095,39,0,0.199954034,4350.0,10,0,1,0,2.0,3622.0
1,0.7697654209999999,37,6,1.433628319,3050.0,8,2,1,1,1.0,2552.0
0,0.3950905220000001,42,0,3524.0,2500.0,7,0,1,0,1.0,2500.0
0,0.401824962,42,0,0.3843717,10416.0,7,0,2,0,4.0,9507.0
0,0.0,51,0,0.073110285,4034.0,8,0,0,0,2.0,3151.0
1,0.772891132,55,2,0.28672610600000004,12000.0,6,1,2,0,0.0,8000.0
0,0.402664316,51,0,0.088775273,4302.0,5,0,0,0,0.0,3960.0
0,0.20223306,70,2,0.657354741,41666.0,22,0,5,0,1.0,9350.0
0,0.004593166,65,0,1155.0,13343.0,11,0,1,0,0.0,13343.0
0,0.023248838,36,0,0.088126389,4050.0,4,0,0,0,0.0,6200.0
0,0.013609221,73,1,0.340329835,2000.0,6,0,1,0,0.0,8000.0
0,1.016598893,63,0,0.07189620299999999,8400.0,3,1,0,0,0.0,970.0
0,0.118811275,57,0,0.117432215,16153.0,8,0,1,0,1.0,2552.0
0,0.06400657,55,0,0.479244421,13128.0,8,0,3,0,0.0,31666.0
0,0.9999999,27,0,0.077780358,4306.0,1,0,0,0,0.0,3756.0
0,0.0,37,0,2865.0,5340.0,8,0,5,0,2.0,5340.0
0,0.109700356,46,0,2719.0,9507.0,7,0,2,0,0.0,9507.0
0,0.6715172759999999,37,0,0.387526779,4200.0,12,0,0,0,0.0,8574.0
0,0.719133902,59,0,1787.0,13343.0,11,0,1,0,0.0,13343.0
1,0.930232558,74,2,0.32247662,3100.0,6,0,0,0,0.0,4466.0
0,0.792013418,51,0,0.180496039,7700.0,7,1,0,0,2.0,6000.0
0,0.31361716,41,1,0.501231706,6900.0,13,0,2,0,2.0,26012.0
0,0.276054839,54,0,8260.0,14170.0,10,0,2,0,0.0,14170.0
0,0.00441198,58,0,0.19144132,18600.0,5,0,2,0,0.0,3580.0
0,0.147292635,40,0,0.067548418,6350.0,2,0,1,0,2.0,3781.0
0,0.070111885,56,0,0.220878049,10249.0,6,0,2,0,0.0,8000.0
0,0.714972501,41,0,0.420310806,8300.0,6,0,2,0,0.0,8000.0
0,0.02355508,54,0,0.466629119,3550.0,8,0,2,0,0.0,4000.0
0,0.922943923,46,0,828.0,12500.0,9,0,0,0,2.0,12500.0
0,0.414240261,61,0,0.136463194,10500.0,14,0,2,0,0.0,8166.0
0,0.6744345009999999,63,0,0.505485087,5833.0,13,0,0,0,0.0,3764.0
0,0.571642103,41,0,0.315460567,8000.0,7,0,0,0,2.0,6000.0
0,0.4284395070000001,59,0,0.434346035,7767.0,12,0,2,0,0.0,4300.0
0,0.027700831,66,0,0.635515265,7500.0,10,0,2,0,1.0,14170.0
0,0.014665445,29,0,928.0,12500.0,9,0,0,0,1.0,12500.0
0,0.030785947,32,0,0.561170696,5500.0,9,0,2,0,0.0,4000.0
0,0.023907646,65,0,0.309335963,9125.0,14,0,2,0,0.0,8166.0
0,0.403427913,64,0,0.7372959090000001,5450.0,9,0,3,0,0.0,3583.0
0,0.107365293,35,0,0.06699330099999999,10000.0,5,0,0,1,0.0,3960.0
0,0.065245571,78,0,0.180116959,2564.0,11,0,1,0,0.0,13343.0
0,0.460986829,51,0,0.346860465,17199.0,6,0,1,0,1.0,8000.0
0,0.420629115,26,0,0.062189055,803.0,3,0,0,0,0.0,970.0
0,0.025665445,58,2,4034.0,8166.0,14,0,2,0,3.0,8166.0
0,0.108687628,70,0,0.33674189,2835.0,7,0,1,0,0.0,2500.0
0,0.051976021,79,0,0.16443713599999998,22500.0,22,0,1,0,1.0,9000.0
0,0.6590067789999999,50,0,0.564160685,7940.0,10,0,3,0,2.0,5500.0
0,0.019760608,48,1,0.410928038,7100.0,25,0,2,0,0.0,16083.0
0,0.038045505,56,0,0.240268552,14000.0,8,0,2,0,1.0,4000.0
0,0.002115303,62,0,0.377098661,5300.0,4,0,1,0,1.0,1600.0
0,0.102657816,75,0,0.40029985,2000.0,10,0,1,0,0.0,3622.0
0,0.891824326,45,0,0.473099828,9906.0,12,0,2,2,0.0,4300.0
0,0.287482032,27,0,0.07881584,2600.0,2,0,0,0,0.0,3500.0
1,1.388611389,27,0,0.036021023,7800.0,3,0,0,1,0.0,970.0
0,0.0,64,0,0.6257497,2500.0,3,0,2,0,0.0,7300.0
0,0.7377376390000001,34,0,0.363659085,4000.0,13,0,0,0,3.0,3764.0
0,0.032885794,71,0,2336.0,1600.0,4,0,1,0,0.0,1600.0
0,0.417502012,53,0,0.415656243,4700.0,9,0,2,1,1.0,4000.0
0,0.346073079,33,0,1.477128143,3300.0,10,0,3,0,0.0,5500.0
0,0.080634898,48,0,0.131345763,10833.0,5,0,2,0,4.0,3580.0
0,0.025931605,68,0,1480.0,7500.0,3,1,1,0,0.0,7500.0
0,0.000263155,59,0,0.237585688,5980.0,11,0,2,0,1.0,4000.0
0,0.938460288,35,0,0.344655345,1000.0,3,0,0,0,0.0,970.0
0,0.0,62,0,0.589041096,2700.0,6,0,1,0,0.0,8000.0
0,6324.0,59,0,0.13667285099999998,11318.0,4,0,1,0,1.0,1600.0
0,0.037915017,40,0,1.579545455,1583.0,14,0,3,0,0.0,10000.0
0,0.001481262,47,0,910.0,3960.0,5,0,0,0,1.0,3960.0
1,0.331931595,33,0,0.448183042,5200.0,7,0,2,0,0.0,9507.0
0,0.090761837,32,0,0.095968011,3000.0,8,0,0,0,0.0,3151.0
0,0.0,44,0,0.51697563,4800.0,11,0,2,0,0.0,4000.0
0,0.9999999,41,0,115.0,3756.0,1,0,0,0,0.0,3756.0
0,0.276986151,45,0,0.759673094,7830.0,8,0,3,0,0.0,31666.0
0,0.002086775,80,0,0.0,3925.0,3,0,0,0,1.0,970.0
0,0.9999999,23,0,0.188784009,1800.0,2,0,0,0,0.0,3500.0
0,0.231796267,76,0,0.38652351,2700.0,8,0,2,0,1.0,4000.0
0,0.393875435,65,0,0.329797446,20833.0,15,0,6,0,3.0,5500.0
0,0.025648718,69,0,15.0,3500.0,2,0,0,0,0.0,3500.0
0,0.166184038,50,0,0.203518593,2500.0,5,0,0,0,0.0,3960.0
0,0.921179803,44,1,0.253757126,5788.0,5,1,0,0,2.0,3960.0
0,0.005775151,61,0,0.281690141,5750.0,8,0,1,0,0.0,2552.0
0,0.173592,41,0,0.452241195,3747.0,9,0,2,0,0.0,4000.0
0,0.138716898,29,2,0.03276419,4333.0,3,0,0,0,0.0,970.0
0,0.018547333,84,0,31.0,3151.0,8,0,0,0,0.0,3151.0
0,0.9999999,32,0,0.014133058,2900.0,0,0,0,0,0.0,2171.0
0,0.995313964,30,1,0.154133002,3217.0,6,0,0,0,1.0,4466.0
0,0.972881909,46,3,0.769292283,2500.0,8,0,0,4,3.0,3151.0
0,0.754010532,41,0,0.332891749,5283.0,10,0,0,0,1.0,4479.0
0,0.568293455,45,0,1.001619579,5556.0,9,0,1,0,2.0,2769.0
0,0.139086091,42,0,0.162415784,8311.0,5,0,2,0,1.0,3580.0
1,0.9999999,40,0,0.024168236000000003,3185.0,1,3,0,0,2.0,3756.0
0,0.951598654,55,0,0.554855251,9360.0,27,0,2,0,0.0,7500.0
0,0.105844684,45,4,0.377848317,8820.0,25,0,2,0,1.0,16083.0
0,0.389219882,43,0,1.118220445,4000.0,20,0,2,0,0.0,6250.0
0,0.125656665,68,0,0.354175468,7100.0,14,0,1,0,0.0,5007.0
0,0.015984016,51,0,3138.0,6350.0,4,0,2,0,0.0,6350.0
0,0.9999999,55,0,1242.0,8000.0,6,0,1,0,1.0,8000.0
0,0.075129641,38,0,0.617751115,6500.0,14,0,2,0,1.0,8166.0
0,0.003148802,43,0,1243.0,4000.0,9,0,2,0,0.0,4000.0
0,0.04559544,65,0,0.294095454,5300.0,3,0,1,0,0.0,7500.0
0,0.831128732,47,0,0.46374635,11984.0,16,0,2,0,0.0,1.0
0,0.201199201,23,0,0.003746878,2401.0,1,0,0,0,0.0,3756.0
0,0.201010872,58,0,5285.0,4300.0,12,0,2,0,0.0,4300.0
0,0.124987583,57,0,0.115903155,14166.0,13,0,1,0,2.0,7700.0
0,0.30698663800000003,67,0,0.38263478,12000.0,12,0,2,0,0.0,4300.0
0,0.008407096,45,0,0.33525567100000003,2600.0,7,0,1,0,0.0,2500.0
0,0.0055613780000000005,45,0,0.269341332,8000.0,13,0,1,0,0.0,7700.0
0,0.353357583,40,0,0.691030897,10000.0,10,0,4,0,6.0,11583.0
0,0.401704653,52,0,0.8925739009999999,4160.0,9,0,2,0,0.0,4000.0
0,0.032020796000000004,64,0,126.0,2582.0,11,0,0,0,0.0,2582.0
0,0.086605363,70,0,73.0,970.0,3,0,0,0,0.0,970.0
0,0.213011391,57,1,0.250010706,23350.0,14,0,2,0,1.0,8166.0
0,0.9999999,51,1,0.181613649,16000.0,5,0,1,0,2.0,8300.0
0,0.331223896,33,0,0.133743274,1300.0,4,0,0,0,0.0,6200.0
0,0.663486051,37,0,0.023032939,37250.0,10,0,0,0,0.0,4479.0
0,0.0,77,0,0.000240096,8329.0,5,0,0,0,0.0,3960.0
0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0,8000.0
0,0.487814634,65,0,0.494951167,6040.0,14,0,1,0,0.0,5007.0
1,0.972037284,53,2,0.178454842,3675.0,9,1,0,1,0.0,12500.0
0,0.320599996,56,0,0.260669262,28000.0,26,0,2,0,2.0,19666.0
0,0.020658285,58,0,0.185027648,11754.0,13,0,1,0,1.0,7700.0
1,0.493802479,28,1,0.55064194,700.0,9,0,0,0,0.0,12500.0
0,0.8960348459999999,59,0,0.603015899,6100.0,10,0,1,0,0.0,3622.0
0,0.96289138,61,4,0.509008389,7270.0,12,0,2,0,0.0,4300.0
0,0.083322224,44,1,0.249968754,8000.0,5,0,2,0,2.0,3580.0
0,0.737377104,37,0,0.879567915,4350.0,9,0,2,0,3.0,4000.0
0,0.0,42,3,0.367098625,10108.0,6,2,2,0,2.0,8000.0
0,0.0,79,0,0.087346025,4464.0,8,0,0,0,0.0,3151.0
0,0.17741692,56,0,0.099590041,10000.0,14,1,1,0,2.0,5007.0
0,0.0,46,0,3101.0,4000.0,11,0,2,0,1.0,4000.0
0,0.0,50,0,0.0,6200.0,4,0,0,0,0.0,6200.0
0,0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0,6200.0
0,0.686017929,39,0,0.287622313,14000.0,19,0,1,0,0.0,4166.0
0,0.750260362,59,0,0.212889356,20000.0,6,0,2,0,0.0,8000.0
0,0.9999999,56,0,0.443389153,4000.0,6,0,1,0,2.0,8000.0
0,0.20794187600000005,63,2,0.313303063,10350.0,24,0,2,0,0.0,11367.0
0,0.236951515,60,0,0.178065755,8333.0,10,0,0,0,0.0,4479.0
0,0.0,52,0,1057.0,9507.0,7,0,2,0,0.0,9507.0
0,0.012285363,75,0,0.501666162,3300.0,13,0,2,0,0.0,26012.0
0,0.018796023,58,0,0.108778244,5000.0,4,0,0,0,0.0,6200.0
0,0.106363121,45,0,0.287671233,10000.0,5,0,2,0,5.0,3580.0
0,0.030132005,36,0,0.575217886,7916.0,7,0,2,0,0.0,9507.0
0,0.039096506,61,0,28.0,0.0,4,0,0,0,0.0,6200.0
0,0.191115056,56,0,0.919826448,5300.0,30,0,2,0,2.0,5416.0
0,0.9999999,31,0,0.147570486,5000.0,2,0,0,0,0.0,3500.0
0,0.429820482,43,1,0.139293461,6453.0,7,0,0,0,2.0,6000.0
0,0.986504614,35,0,0.645189958,4500.0,11,0,1,0,1.0,13343.0
0,0.122276134,57,0,0.203054878,12700.0,8,0,3,0,1.0,31666.0
0,0.179413254,59,0,0.273821267,10137.0,10,0,1,0,0.0,3622.0
0,0.188116791,54,0,0.460296772,9973.0,30,0,2,0,0.0,5416.0
0,0.027882592,45,0,2196.0,0.0,11,0,2,0,2.0,4000.0
0,0.9999999,40,3,0.710764938,4300.0,4,0,1,1,1.0,1600.0
0,0.003555358,70,0,0.18566124,3500.0,13,0,1,0,1.0,7700.0
0,0.089290836,64,0,0.277920594,3500.0,14,0,1,0,0.0,5007.0
0,0.9999999,54,0,1905.0,3781.0,2,0,1,0,0.0,3781.0
0,0.604052535,57,0,0.463719766,7193.0,14,0,2,0,0.0,8166.0
0,0.073441724,45,0,0.006320976999999999,9333.0,3,0,0,0,2.0,970.0
0,0.338668226,51,0,3410.0,1.0,16,0,2,0,0.0,1.0
0,0.026920986,50,0,0.217365623,11850.0,18,0,1,0,3.0,10000.0
0,1.0,23,1,0.5660377360000001,900.0,4,0,0,0,0.0,6200.0
0,0.761406354,60,0,0.411380811,8733.0,14,0,2,0,0.0,8166.0
0,0.0,43,0,1295.0,2552.0,8,0,1,0,1.0,2552.0
0,0.123238967,57,0,0.011065191,7500.0,4,0,0,0,1.0,6200.0
0,0.890013748,34,0,0.039669421,5444.0,3,0,0,0,0.0,970.0
0,0.0,30,0,0.094795539,2689.0,3,0,0,0,0.0,970.0
0,0.373872684,52,0,2055.0,6350.0,4,0,2,0,0.0,6350.0
0,0.212049914,56,0,1831.0,14170.0,10,0,2,0,0.0,14170.0
0,0.056689342,35,0,0.098693759,6200.0,6,0,0,0,2.0,4466.0
0,0.797074218,56,3,0.420728964,6666.0,10,0,2,2,0.0,14170.0
0,0.671332867,37,1,0.434792268,4500.0,4,0,1,0,0.0,1600.0
0,0.9999999,55,0,0.0,3756.0,1,0,0,0,0.0,3756.0
0,0.003554418,72,0,0.438219204,5300.0,9,0,1,0,0.0,2769.0
0,0.554406315,49,0,0.586602671,9583.0,13,1,2,0,1.0,26012.0
0,0.583270935,44,0,0.08405999300000001,8600.0,3,0,0,0,4.0,970.0
0,0.0,63,0,0.24150905,9833.0,5,0,1,0,1.0,8300.0
0,0.003204331,89,0,0.000499917,6000.0,4,0,0,0,0.0,6200.0
0,0.0,29,0,0.0,0.0,1,0,0,0,0.0,3756.0
0,0.825366105,63,1,0.15953469,4813.0,8,0,1,0,0.0,2552.0
0,0.9999999,21,0,0.0,300.0,1,0,0,0,0.0,3756.0
0,0.0,44,1,0.353955756,8000.0,9,1,2,0,3.0,4000.0
0,0.007809418,53,0,0.118503539,4944.0,11,0,1,0,0.0,13343.0
0,0.3923591320000001,40,0,0.34422077100000004,7500.0,13,0,2,0,0.0,26012.0
0,0.331795463,24,0,0.36286645,1534.0,3,0,0,0,0.0,970.0
0,0.004253668,69,0,0.002528445,3163.0,12,0,0,0,0.0,8574.0
0,0.092976268,68,0,81.0,6000.0,7,0,0,0,0.0,6000.0
0,0.023939941,52,0,0.061269518,11783.0,5,0,0,0,0.0,3960.0
